domain;rule_id;rule_type;rule_status;rule_priority;family_code;family_kind;family_id;family_score;retained;question_type;reasoning_trap;predicted_difficulty;priority;candidate_family_status;twin_group_id;twin_type;concept_tested;redundancy_group_id;family_rationale
SFDR;SFDR-R-009;CLASSIFICATION;draft;CRITICAL;F3;CALCULATION;;0;False;calculation;NONE;4;CRITICAL;not_retained;;;Article 9 = Produits ayant l'investissement durable pour objectif;RG-SFDR-ARTICLE-9-CLASSIFICATION;aucune computation réelle : un calcul serait fabriqué pour la question
SFDR;SFDR-R-009;CLASSIFICATION;draft;CRITICAL;F4;FALSE_PREMISE;SFDR-R-009-F4;2;True;false_premise;CONCEPT_CONFLATION;5;CRITICAL;blocked;TG-SFDR-R-009;FALSE_TRUE;Article 9 = Produits ayant l'investissement durable pour objectif;RG-SFDR-ARTICLE-9-CLASSIFICATION;2 confusion(s) typique(s) documentée(s) : chacune se retourne en prémisse fausse plausible
SFDR;SFDR-R-009;CLASSIFICATION;draft;CRITICAL;F5;TRUE_PREMISE_ADVERSARIAL;SFDR-R-009-F5;2;True;true_premise_adversarial;NONE;5;HIGH;blocked;TG-SFDR-R-009;FALSE_TRUE;Article 9 = Produits ayant l'investissement durable pour objectif;RG-SFDR-ARTICLE-9-CLASSIFICATION;jumeau obligatoire de la fausse prémisse : sans lui, le modèle apprend « question adversariale ⇒ réfuter » et gagne des points en réfutant le vrai
SFDR;SFDR-R-009;CLASSIFICATION;draft;CRITICAL;F6;CALIBRATED_ABSTENTION;;1;False;calibrated_abstention;MISSING_INFORMATION;5;HIGH;not_retained;;;Article 9 = Produits ayant l'investissement durable pour objectif;RG-SFDR-ARTICLE-9-CLASSIFICATION;exceptions inconnues : on ne peut pas affirmer qu'un cas est indécidable tant qu'on ignore ce que le texte prévoit
SFDR;SFDR-R-009;CLASSIFICATION;draft;CRITICAL;F7;CONDITIONAL_ANSWER;SFDR-R-009-F7;2;True;qualification;NONE;4;CRITICAL;blocked;;;Article 9 = Produits ayant l'investissement durable pour objectif;RG-SFDR-ARTICLE-9-CLASSIFICATION;l'énoncé se branche selon les faits : la bonne réponse dit « si A alors X, si B alors Y »
SFDR;SFDR-R-009;CLASSIFICATION;draft;CRITICAL;F8;TEMPORAL;;0;False;fact;TEMPORAL_CONFUSION;5;HIGH;not_retained;;;Article 9 = Produits ayant l'investissement durable pour objectif;RG-SFDR-ARTICLE-9-CLASSIFICATION;règle stable et non bornée : une question temporelle porterait sur une date sans enjeu
SFDR;SFDR-R-009;CLASSIFICATION;draft;CRITICAL;F9;CROSS_REGULATORY;SFDR-R-009-F9;2;True;qualification;CROSS_REGULATORY_CONFLATION;5;CRITICAL;blocked;;;Article 9 = Produits ayant l'investissement durable pour objectif;RG-SFDR-ARTICLE-9-CLASSIFICATION;régime(s) voisin(s) plausible(s) : TAXONOMIE — la confusion est juridiquement crédible
SFDR;SFDR-R-009;CLASSIFICATION;draft;CRITICAL;F10;EXCEPTION;;0;False;qualification;OVERGENERALIZATION;5;CRITICAL;not_retained;;;Article 9 = Produits ayant l'investissement durable pour objectif;RG-SFDR-ARTICLE-9-CLASSIFICATION;exceptions inconnues : tester une exception qu'on n'a pas cherchée reviendrait à l'inventer
SFDR;SFDR-R-009;CLASSIFICATION;draft;CRITICAL;F11;NEGATIVE_ASSERTION;;0;False;false_premise;NEGATIVE_ASSERTION;5;CRITICAL;not_retained;;;Article 9 = Produits ayant l'investissement durable pour objectif;RG-SFDR-ARTICLE-9-CLASSIFICATION;aucune affirmation négative documentée : il n'y a rien à nier
SFDR;SFDR-R-009;CLASSIFICATION;draft;CRITICAL;F12;MISSING_INFORMATION;SFDR-R-009-F12;3;True;calibrated_abstention;MISSING_INFORMATION;5;HIGH;blocked;;;Article 9 = Produits ayant l'investissement durable pour objectif;RG-SFDR-ARTICLE-9-CLASSIFICATION;règle de type CLASSIFICATION : on peut nommer exactement la donnée qui manque pour conclure
SFDR;SFDR-R-010;DISCLOSURE;draft;MEDIUM;F1;FACT_RECALL;SFDR-R-010-F1;2;True;fact;NONE;2;LOW;blocked;;;Article 10 = Publication sur le site internet pour les produits 8 et 9;RG-SFDR-ARTICLE-10-DISCLOSURE;l'obligation elle-même se restitue : qui doit quoi, envers qui
SFDR;SFDR-R-010;DISCLOSURE;draft;MEDIUM;F2;QUALIFICATION;SFDR-R-010-F2;2;True;qualification;NONE;4;MEDIUM;blocked;;;Article 10 = Publication sur le site internet pour les produits 8 et 9;RG-SFDR-ARTICLE-10-DISCLOSURE;la règle se projette sur un cas, avec une réponse tranchable
SFDR;SFDR-R-010;DISCLOSURE;draft;MEDIUM;F3;CALCULATION;;0;False;calculation;NONE;3;MEDIUM;not_retained;;;Article 10 = Publication sur le site internet pour les produits 8 et 9;RG-SFDR-ARTICLE-10-DISCLOSURE;aucune computation réelle : un calcul serait fabriqué pour la question
SFDR;SFDR-R-010;DISCLOSURE;draft;MEDIUM;F4;FALSE_PREMISE;SFDR-R-010-F4;2;True;false_premise;SCOPE_CONFUSION;4;MEDIUM;blocked;TG-SFDR-R-010;SCOPE_TWIN;Article 10 = Publication sur le site internet pour les produits 8 et 9;RG-SFDR-ARTICLE-10-DISCLOSURE;1 confusion(s) typique(s) documentée(s) : chacune se retourne en prémisse fausse plausible
SFDR;SFDR-R-010;DISCLOSURE;draft;MEDIUM;F5;TRUE_PREMISE_ADVERSARIAL;SFDR-R-010-F5;2;True;true_premise_adversarial;NONE;4;LOW;blocked;TG-SFDR-R-010;SCOPE_TWIN;Article 10 = Publication sur le site internet pour les produits 8 et 9;RG-SFDR-ARTICLE-10-DISCLOSURE;jumeau obligatoire de la fausse prémisse : sans lui, le modèle apprend « question adversariale ⇒ réfuter » et gagne des points en réfutant le vrai
SFDR;SFDR-R-010;DISCLOSURE;draft;MEDIUM;F6;CALIBRATED_ABSTENTION;;1;False;calibrated_abstention;MISSING_INFORMATION;4;LOW;not_retained;;;Article 10 = Publication sur le site internet pour les produits 8 et 9;RG-SFDR-ARTICLE-10-DISCLOSURE;exceptions inconnues : on ne peut pas affirmer qu'un cas est indécidable tant qu'on ignore ce que le texte prévoit
SFDR;SFDR-R-010;DISCLOSURE;draft;MEDIUM;F7;CONDITIONAL_ANSWER;;0;False;qualification;NONE;3;MEDIUM;not_retained;;;Article 10 = Publication sur le site internet pour les produits 8 et 9;RG-SFDR-ARTICLE-10-DISCLOSURE;règle sans branche : une réponse conditionnelle serait un artifice
SFDR;SFDR-R-010;DISCLOSURE;draft;MEDIUM;F8;TEMPORAL;SFDR-R-010-F8;2;True;fact;TEMPORAL_CONFUSION;4;LOW;blocked;;;Article 10 = Publication sur le site internet pour les produits 8 et 9;RG-SFDR-ARTICLE-10-DISCLOSURE;piège de confusion temporelle documenté sur cette règle
SFDR;SFDR-R-010;DISCLOSURE;draft;MEDIUM;F9;CROSS_REGULATORY;;0;False;qualification;CROSS_REGULATORY_CONFLATION;5;MEDIUM;not_retained;;;Article 10 = Publication sur le site internet pour les produits 8 et 9;RG-SFDR-ARTICLE-10-DISCLOSURE;aucun régime voisin : la confusion ne serait pas plausible
SFDR;SFDR-R-010;DISCLOSURE;draft;MEDIUM;F10;EXCEPTION;;0;False;qualification;OVERGENERALIZATION;4;MEDIUM;not_retained;;;Article 10 = Publication sur le site internet pour les produits 8 et 9;RG-SFDR-ARTICLE-10-DISCLOSURE;exceptions inconnues : tester une exception qu'on n'a pas cherchée reviendrait à l'inventer
SFDR;SFDR-R-010;DISCLOSURE;draft;MEDIUM;F11;NEGATIVE_ASSERTION;;0;False;false_premise;NEGATIVE_ASSERTION;4;MEDIUM;not_retained;;;Article 10 = Publication sur le site internet pour les produits 8 et 9;RG-SFDR-ARTICLE-10-DISCLOSURE;aucune affirmation négative documentée : il n'y a rien à nier
SFDR;SFDR-R-010;DISCLOSURE;draft;MEDIUM;F12;MISSING_INFORMATION;SFDR-R-010-F12;2;True;calibrated_abstention;MISSING_INFORMATION;4;LOW;blocked;;;Article 10 = Publication sur le site internet pour les produits 8 et 9;RG-SFDR-ARTICLE-10-DISCLOSURE;l'obligation dépend de faits identifiables : le modèle doit dire lesquels lui manquent
SFDR;SFDR-R-011;DISCLOSURE;draft;HIGH;F1;FACT_RECALL;SFDR-R-011-F1;2;True;fact;NONE;2;MEDIUM;blocked;;;Article 11 = Information périodique des produits 8 et 9;RG-SFDR-ARTICLE-11-DISCLOSURE;l'obligation elle-même se restitue : qui doit quoi, envers qui
SFDR;SFDR-R-011;DISCLOSURE;draft;HIGH;F2;QUALIFICATION;SFDR-R-011-F2;2;True;qualification;NONE;4;HIGH;blocked;;;Article 11 = Information périodique des produits 8 et 9;RG-SFDR-ARTICLE-11-DISCLOSURE;la règle se projette sur un cas, avec une réponse tranchable
SFDR;SFDR-R-011;DISCLOSURE;draft;HIGH;F3;CALCULATION;;0;False;calculation;NONE;3;HIGH;not_retained;;;Article 11 = Information périodique des produits 8 et 9;RG-SFDR-ARTICLE-11-DISCLOSURE;aucune computation réelle : un calcul serait fabriqué pour la question
SFDR;SFDR-R-011;DISCLOSURE;draft;HIGH;F4;FALSE_PREMISE;SFDR-R-011-F4;2;True;false_premise;CONCEPT_CONFLATION;4;HIGH;blocked;TG-SFDR-R-011;FALSE_TRUE;Article 11 = Information périodique des produits 8 et 9;RG-SFDR-ARTICLE-11-DISCLOSURE;1 confusion(s) typique(s) documentée(s) : chacune se retourne en prémisse fausse plausible
SFDR;SFDR-R-011;DISCLOSURE;draft;HIGH;F5;TRUE_PREMISE_ADVERSARIAL;SFDR-R-011-F5;2;True;true_premise_adversarial;NONE;4;MEDIUM;blocked;TG-SFDR-R-011;FALSE_TRUE;Article 11 = Information périodique des produits 8 et 9;RG-SFDR-ARTICLE-11-DISCLOSURE;jumeau obligatoire de la fausse prémisse : sans lui, le modèle apprend « question adversariale ⇒ réfuter » et gagne des points en réfutant le vrai
SFDR;SFDR-R-011;DISCLOSURE;draft;HIGH;F6;CALIBRATED_ABSTENTION;;1;False;calibrated_abstention;MISSING_INFORMATION;4;MEDIUM;not_retained;;;Article 11 = Information périodique des produits 8 et 9;RG-SFDR-ARTICLE-11-DISCLOSURE;exceptions inconnues : on ne peut pas affirmer qu'un cas est indécidable tant qu'on ignore ce que le texte prévoit
SFDR;SFDR-R-011;DISCLOSURE;draft;HIGH;F7;CONDITIONAL_ANSWER;;0;False;qualification;NONE;3;HIGH;not_retained;;;Article 11 = Information périodique des produits 8 et 9;RG-SFDR-ARTICLE-11-DISCLOSURE;règle sans branche : une réponse conditionnelle serait un artifice
SFDR;SFDR-R-011;DISCLOSURE;draft;HIGH;F8;TEMPORAL;SFDR-R-011-F8;2;True;fact;TEMPORAL_CONFUSION;4;MEDIUM;blocked;;;Article 11 = Information périodique des produits 8 et 9;RG-SFDR-ARTICLE-11-DISCLOSURE;piège de confusion temporelle documenté sur cette règle
SFDR;SFDR-R-011;DISCLOSURE;draft;HIGH;F9;CROSS_REGULATORY;;0;False;qualification;CROSS_REGULATORY_CONFLATION;5;HIGH;not_retained;;;Article 11 = Information périodique des produits 8 et 9;RG-SFDR-ARTICLE-11-DISCLOSURE;aucun régime voisin : la confusion ne serait pas plausible
SFDR;SFDR-R-011;DISCLOSURE;draft;HIGH;F10;EXCEPTION;;0;False;qualification;OVERGENERALIZATION;4;HIGH;not_retained;;;Article 11 = Information périodique des produits 8 et 9;RG-SFDR-ARTICLE-11-DISCLOSURE;exceptions inconnues : tester une exception qu'on n'a pas cherchée reviendrait à l'inventer
SFDR;SFDR-R-011;DISCLOSURE;draft;HIGH;F11;NEGATIVE_ASSERTION;;0;False;false_premise;NEGATIVE_ASSERTION;4;HIGH;not_retained;;;Article 11 = Information périodique des produits 8 et 9;RG-SFDR-ARTICLE-11-DISCLOSURE;aucune affirmation négative documentée : il n'y a rien à nier
SFDR;SFDR-R-011;DISCLOSURE;draft;HIGH;F12;MISSING_INFORMATION;SFDR-R-011-F12;2;True;calibrated_abstention;MISSING_INFORMATION;4;MEDIUM;blocked;;;Article 11 = Information périodique des produits 8 et 9;RG-SFDR-ARTICLE-11-DISCLOSURE;l'obligation dépend de faits identifiables : le modèle doit dire lesquels lui manquent
SFDR;SFDR-R-012;OBLIGATION;draft;MEDIUM;F1;FACT_RECALL;SFDR-R-012-F1;2;True;fact;NONE;2;LOW;blocked;;;Article 12 = Mise à jour des informations publiées;RG-SFDR-ARTICLE-12-OBLIGATION;l'obligation elle-même se restitue : qui doit quoi, envers qui
SFDR;SFDR-R-012;OBLIGATION;draft;MEDIUM;F2;QUALIFICATION;SFDR-R-012-F2;3;True;qualification;NONE;4;MEDIUM;blocked;;;Article 12 = Mise à jour des informations publiées;RG-SFDR-ARTICLE-12-OBLIGATION;un cas concret tranche : la règle dit qui est concerné et ce qui doit être fait, l'application est vérifiable
SFDR;SFDR-R-012;OBLIGATION;draft;MEDIUM;F3;CALCULATION;;0;False;calculation;NONE;3;MEDIUM;not_retained;;;Article 12 = Mise à jour des informations publiées;RG-SFDR-ARTICLE-12-OBLIGATION;aucune computation réelle : un calcul serait fabriqué pour la question
SFDR;SFDR-R-012;OBLIGATION;draft;MEDIUM;F4;FALSE_PREMISE;SFDR-R-012-F4;2;True;false_premise;TEMPORAL_CONFUSION;4;MEDIUM;blocked;TG-SFDR-R-012;TEMPORAL_TWIN;Article 12 = Mise à jour des informations publiées;RG-SFDR-ARTICLE-12-OBLIGATION;1 confusion(s) typique(s) documentée(s) : chacune se retourne en prémisse fausse plausible
SFDR;SFDR-R-012;OBLIGATION;draft;MEDIUM;F5;TRUE_PREMISE_ADVERSARIAL;SFDR-R-012-F5;2;True;true_premise_adversarial;NONE;4;LOW;blocked;TG-SFDR-R-012;TEMPORAL_TWIN;Article 12 = Mise à jour des informations publiées;RG-SFDR-ARTICLE-12-OBLIGATION;jumeau obligatoire de la fausse prémisse : sans lui, le modèle apprend « question adversariale ⇒ réfuter » et gagne des points en réfutant le vrai
SFDR;SFDR-R-012;OBLIGATION;draft;MEDIUM;F6;CALIBRATED_ABSTENTION;;1;False;calibrated_abstention;MISSING_INFORMATION;4;LOW;not_retained;;;Article 12 = Mise à jour des informations publiées;RG-SFDR-ARTICLE-12-OBLIGATION;exceptions inconnues : on ne peut pas affirmer qu'un cas est indécidable tant qu'on ignore ce que le texte prévoit
SFDR;SFDR-R-012;OBLIGATION;draft;MEDIUM;F7;CONDITIONAL_ANSWER;SFDR-R-012-F7;2;True;qualification;NONE;3;MEDIUM;blocked;;;Article 12 = Mise à jour des informations publiées;RG-SFDR-ARTICLE-12-OBLIGATION;l'énoncé se branche selon les faits : la bonne réponse dit « si A alors X, si B alors Y »
SFDR;SFDR-R-012;OBLIGATION;draft;MEDIUM;F8;TEMPORAL;SFDR-R-012-F8;2;True;fact;TEMPORAL_CONFUSION;4;LOW;blocked;;;Article 12 = Mise à jour des informations publiées;RG-SFDR-ARTICLE-12-OBLIGATION;piège de confusion temporelle documenté sur cette règle
SFDR;SFDR-R-012;OBLIGATION;draft;MEDIUM;F9;CROSS_REGULATORY;;0;False;qualification;CROSS_REGULATORY_CONFLATION;5;MEDIUM;not_retained;;;Article 12 = Mise à jour des informations publiées;RG-SFDR-ARTICLE-12-OBLIGATION;aucun régime voisin : la confusion ne serait pas plausible
SFDR;SFDR-R-012;OBLIGATION;draft;MEDIUM;F10;EXCEPTION;;0;False;qualification;OVERGENERALIZATION;4;MEDIUM;not_retained;;;Article 12 = Mise à jour des informations publiées;RG-SFDR-ARTICLE-12-OBLIGATION;exceptions inconnues : tester une exception qu'on n'a pas cherchée reviendrait à l'inventer
SFDR;SFDR-R-012;OBLIGATION;draft;MEDIUM;F11;NEGATIVE_ASSERTION;;0;False;false_premise;NEGATIVE_ASSERTION;4;MEDIUM;not_retained;;;Article 12 = Mise à jour des informations publiées;RG-SFDR-ARTICLE-12-OBLIGATION;aucune affirmation négative documentée : il n'y a rien à nier
SFDR;SFDR-R-012;OBLIGATION;draft;MEDIUM;F12;MISSING_INFORMATION;SFDR-R-012-F12;2;True;calibrated_abstention;MISSING_INFORMATION;4;LOW;blocked;;;Article 12 = Mise à jour des informations publiées;RG-SFDR-ARTICLE-12-OBLIGATION;l'obligation dépend de faits identifiables : le modèle doit dire lesquels lui manquent
SFDR;SFDR-R-013;OBLIGATION;draft;HIGH;F1;FACT_RECALL;SFDR-R-013-F1;2;True;fact;NONE;2;MEDIUM;blocked;;;Article 13 = Cohérence des communications publicitaires;RG-SFDR-ARTICLE-13-OBLIGATION;l'obligation elle-même se restitue : qui doit quoi, envers qui
SFDR;SFDR-R-013;OBLIGATION;draft;HIGH;F2;QUALIFICATION;SFDR-R-013-F2;3;True;qualification;NONE;4;HIGH;blocked;;;Article 13 = Cohérence des communications publicitaires;RG-SFDR-ARTICLE-13-OBLIGATION;un cas concret tranche : la règle dit qui est concerné et ce qui doit être fait, l'application est vérifiable
SFDR;SFDR-R-013;OBLIGATION;draft;HIGH;F3;CALCULATION;;0;False;calculation;NONE;3;HIGH;not_retained;;;Article 13 = Cohérence des communications publicitaires;RG-SFDR-ARTICLE-13-OBLIGATION;aucune computation réelle : un calcul serait fabriqué pour la question
SFDR;SFDR-R-013;OBLIGATION;draft;HIGH;F4;FALSE_PREMISE;SFDR-R-013-F4;2;True;false_premise;SCOPE_CONFUSION;4;HIGH;blocked;TG-SFDR-R-013;SCOPE_TWIN;Article 13 = Cohérence des communications publicitaires;RG-SFDR-ARTICLE-13-OBLIGATION;1 confusion(s) typique(s) documentée(s) : chacune se retourne en prémisse fausse plausible
SFDR;SFDR-R-013;OBLIGATION;draft;HIGH;F5;TRUE_PREMISE_ADVERSARIAL;SFDR-R-013-F5;2;True;true_premise_adversarial;NONE;4;MEDIUM;blocked;TG-SFDR-R-013;SCOPE_TWIN;Article 13 = Cohérence des communications publicitaires;RG-SFDR-ARTICLE-13-OBLIGATION;jumeau obligatoire de la fausse prémisse : sans lui, le modèle apprend « question adversariale ⇒ réfuter » et gagne des points en réfutant le vrai
SFDR;SFDR-R-013;OBLIGATION;draft;HIGH;F6;CALIBRATED_ABSTENTION;;1;False;calibrated_abstention;MISSING_INFORMATION;4;MEDIUM;not_retained;;;Article 13 = Cohérence des communications publicitaires;RG-SFDR-ARTICLE-13-OBLIGATION;exceptions inconnues : on ne peut pas affirmer qu'un cas est indécidable tant qu'on ignore ce que le texte prévoit
SFDR;SFDR-R-013;OBLIGATION;draft;HIGH;F7;CONDITIONAL_ANSWER;;0;False;qualification;NONE;3;HIGH;not_retained;;;Article 13 = Cohérence des communications publicitaires;RG-SFDR-ARTICLE-13-OBLIGATION;règle sans branche : une réponse conditionnelle serait un artifice
SFDR;SFDR-R-013;OBLIGATION;draft;HIGH;F8;TEMPORAL;;0;False;fact;TEMPORAL_CONFUSION;4;MEDIUM;not_retained;;;Article 13 = Cohérence des communications publicitaires;RG-SFDR-ARTICLE-13-OBLIGATION;règle stable et non bornée : une question temporelle porterait sur une date sans enjeu
SFDR;SFDR-R-013;OBLIGATION;draft;HIGH;F9;CROSS_REGULATORY;SFDR-R-013-F9;3;True;qualification;CROSS_REGULATORY_CONFLATION;5;HIGH;blocked;;;Article 13 = Cohérence des communications publicitaires;RG-SFDR-ARTICLE-13-OBLIGATION;confusion inter-réglementaire documentée et régime(s) voisin(s) identifié(s) : AMF
SFDR;SFDR-R-013;OBLIGATION;draft;HIGH;F10;EXCEPTION;;0;False;qualification;OVERGENERALIZATION;4;HIGH;not_retained;;;Article 13 = Cohérence des communications publicitaires;RG-SFDR-ARTICLE-13-OBLIGATION;exceptions inconnues : tester une exception qu'on n'a pas cherchée reviendrait à l'inventer
SFDR;SFDR-R-013;OBLIGATION;draft;HIGH;F11;NEGATIVE_ASSERTION;;0;False;false_premise;NEGATIVE_ASSERTION;4;HIGH;not_retained;;;Article 13 = Cohérence des communications publicitaires;RG-SFDR-ARTICLE-13-OBLIGATION;aucune affirmation négative documentée : il n'y a rien à nier
SFDR;SFDR-R-013;OBLIGATION;draft;HIGH;F12;MISSING_INFORMATION;SFDR-R-013-F12;2;True;calibrated_abstention;MISSING_INFORMATION;4;MEDIUM;blocked;;;Article 13 = Cohérence des communications publicitaires;RG-SFDR-ARTICLE-13-OBLIGATION;l'obligation dépend de faits identifiables : le modèle doit dire lesquels lui manquent
SFDR;SFDR-R-014;DISCLOSURE;draft;HIGH;F1;FACT_RECALL;SFDR-R-014-F1;2;True;fact;NONE;2;MEDIUM;blocked;;;Ensemble du règlement délégué = Normes techniques de réglementation et modèles d'annexes;RG-SFDR-ENSEMBLE-DU-REGLEMENT-DE-DISCLOSURE;l'obligation elle-même se restitue : qui doit quoi, envers qui
SFDR;SFDR-R-014;DISCLOSURE;draft;HIGH;F2;QUALIFICATION;SFDR-R-014-F2;2;True;qualification;NONE;4;HIGH;blocked;;;Ensemble du règlement délégué = Normes techniques de réglementation et modèles d'annexes;RG-SFDR-ENSEMBLE-DU-REGLEMENT-DE-DISCLOSURE;la règle se projette sur un cas, avec une réponse tranchable
SFDR;SFDR-R-014;DISCLOSURE;draft;HIGH;F3;CALCULATION;;0;False;calculation;NONE;3;HIGH;not_retained;;;Ensemble du règlement délégué = Normes techniques de réglementation et modèles d'annexes;RG-SFDR-ENSEMBLE-DU-REGLEMENT-DE-DISCLOSURE;aucune computation réelle : un calcul serait fabriqué pour la question
SFDR;SFDR-R-014;DISCLOSURE;draft;HIGH;F4;FALSE_PREMISE;SFDR-R-014-F4;3;True;false_premise;FALSE_ARTICLE;4;HIGH;blocked;TG-SFDR-R-014;FALSE_TRUE;Ensemble du règlement délégué = Normes techniques de réglementation et modèles d'annexes;RG-SFDR-ENSEMBLE-DU-REGLEMENT-DE-DISCLOSURE;la règle porte un piège d'invention (seuil ou article) : la fausse prémisse s'écrit directement dessus
SFDR;SFDR-R-014;DISCLOSURE;draft;HIGH;F5;TRUE_PREMISE_ADVERSARIAL;SFDR-R-014-F5;3;True;true_premise_adversarial;NONE;4;MEDIUM;blocked;TG-SFDR-R-014;FALSE_TRUE;Ensemble du règlement délégué = Normes techniques de réglementation et modèles d'annexes;RG-SFDR-ENSEMBLE-DU-REGLEMENT-DE-DISCLOSURE;jumeau obligatoire de la fausse prémisse : sans lui, le modèle apprend « question adversariale ⇒ réfuter » et gagne des points en réfutant le vrai
